review,score
"Elden ring is a very good game to start in the souls saga since it has the difficulty of a souls and it is also open world, a very good game if you have not played any souls game postdata: the soundtrack is very good what a masterpiece, but I rate it with an 8 because if you are a casual gamer Elden ring could be quite difficult for you and that is somewhat frustrating at least for me",0.8
"What a game, i mean like Fromsoftware this is a MASTERPIECE. The story, Gameplay, RPG elements are all amazing.",1.0
"Amazing game is amazing, It's sad to see such upset people, I dont think there gamers. Anyways it's a really awesome experience everything should play it. It won Game of the year after all!",1.0
Simply amazing I have nothing else to say ... It has the best boss fights and soundtrack and also some of the best scenery that are in the souls game,1.0
"Revolutionary in open world game design. Takes the dark souls formula and builds on it masterfully. The lore that can be found around the world really adds to the game as well. Despite the great game design in most of the legacy dungeons, for every lyendell capital there is also a caelid or a mountaintops of the giants. As a completionist, I found the mini dungeons extremely repetitive and not adding much in value as far as rewards. Also unfortunately the game suffers in balancing when you get to the late game.",0.8
"First game in a long time where you get exactly what you payed for and exactly what was advertised, no micro transactions, no battle pass, just a massive playground where the only one limiting your enjoyment and progression is you. My advice, explore the world when you get stuck on a boss, go off the beaten path, strike first, strike hard, No mercy.",1.0
Poor level design with a lot of copy&amp;paste Few good boss fights and that’s all the game has to offer,0.2
,0.8999999999999999
,1.0
,1.0
"I've been playing games for a while, but this is the epitome. Best game I've ever played in my life, toping games I had on my rank for 15+ years. Really incredible.",1.0
Este fue el único juego del 2021 que puedo decir que me dejo viciado por horas hasta acabarlo.,1.0
Very Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good,1.0
"First off if you think Elden ring is “too hard” you’re not taking advantage of the games mechanics, there are plenty of ways to make the game easier if not too easy at times to be considered a souls game . First time playing I found it difficult until I figured out what areas to go to first and where to come back too. The areas in elden ring are set up perfectly to where you can progress without a serious challenge depending where you go next. If you have a problem with leveling up then you have yet to explore many areas because I found myself getting too strong for the main game . Lastly I hear a lot of complaints about the story being too hard to understand and I’m gonna tell you right now it’s only hard if you can’t put 2 and 2 together . You’re gonna need to google some words and maybe play the game a few times but you will understand the story as long as you can read and have an expanded vocabulary. Nearly every item description plays a role in telling you the story, you NEED to take your time and remember what npcs tell you . If you’re not able to do these things you will not understand anything and have a hard time for sure. And if you’re not willing to put in the work of unraveling this incredible story then don’t even bother writing a review about something you haven’t even fully experienced",1.0
,1.0
"all time great ""souls like"" elden ring has a whopping 72 bosses and a insane amount of world to explore. Elden ring catches the players attention by throwing something new at them in every corner, want to go explore the crazy cool floating tree? oh look a castle on the side of the map for you to explore and get new weapons or items, elden ring is also rich in character customization and weapon selection, massive halberds, flaming swords, magic wands and enchantments you can cast upon them. Elden ring brings choice to its player aswell letting you choose which bosses you want to fight and it flows so smoothly there is no dull moments, serious recommend game of the year",1.0
"What to say? A masterpiece. I really enjoy the start of the game, the rest is still so good but so much more difficult. I’m now almost at the end (finish ed the story line but still have to face the last HiSense zone).",0.8999999999999999
"Although artistically perfect, some things are missing that I can't explain. Definitely one of the best games of the year!",0.8999999999999999
"El juego más esperado del año y el ganador al Goty, lloren piperos su neblina War nunca logro nada jajajaja rayos yo juego en play xd",1.0
